A1,A6,B1,B9,D1,E38,year,weight,B10
1,15,8218,1,9,1,2022,180.427916922109,2
1,17,8229,2,9,1,2022,232.744084709233,-7
2,16,8439,2,8,1,2022,180.284500232177,-7
2,10,8513,1,8,1,2022,188.205061678261,4
1,12,8215,1,7,1,2022,166.690324557304,2
2,6,8204,1,9,2,2022,295.352021487136,5
1,14,8510,1,7,1,2022,194.418363302137,4
1,9,8229,2,8,1,2022,235.112433397301,-7
1,8,8215,1,8,1,2022,178.920321196019,4
2,8,8218,2,7,1,2022,181.748719597832,-7
1,14,8218,1,8,3,2022,162.886313888015,2
2,9,8501,1,7,-7,2022,196.621685554556,4
2,10,8406,1,8,-7,2022,260.130677582054,1
1,17,8230,2,5,4,2022,194.521035799945,-7
2,14,8215,1,8,1,2022,121.46411109786,2
1,16,8234,1,8,1,2022,258.059678442478,2
1,12,8230,1,4,1,2022,255.358890618035,4
1,12,8215,2,8,1,2022,178.920321196019,-7
1,14,8207,2,4,4,2022,182.632773051934,-7
1,7,8212,2,8,1,2022,203.542861368781,-7
2,6,8218,2,8,2,2022,181.748719597832,-7
2,13,8218,2,9,1,2022,200.865581872604,-7
1,11,8508,1,8,1,2022,236.42026577288,2
1,14,8227,2,7,1,2022,434.932042318782,-7
1,12,8232,1,8,2,2022,285.512835723593,2
2,12,8229,2,8,1,2022,191.254020810238,-7
1,8,8236,1,8,2,2022,170.932219402241,2
2,11,8424,1,6,3,2022,126.559952029311,3
1,7,8212,2,8,1,2022,222.995675625471,-7
2,11,8510,1,7,-7,2022,310.744271313633,3
1,13,8601,1,8,1,2022,194.667622601244,2
1,14,8510,1,7,1,2022,286.474497588055,2
2,6,8439,1,7,-7,2022,252.882617239049,2
2,13,8212,2,8,1,2022,185.675847098231,-7
2,17,8230,1,8,2,2022,221.248092926738,2
2,10,8214,1,9,-7,2022,283.941296488082,3
1,14,8215,1,6,1,2022,141.864106006216,4
1,5,8216,1,7,1,2022,258.059678442478,4
2,5,8240,1,7,2,2022,229.299742160917,2
1,6,8230,1,8,1,2022,195.871876326333,2
2,7,8227,1,1,1,2022,263.333109329969,2
1,12,8216,1,7,1,2022,285.512835723593,2
2,9,8212,1,9,-7,2022,137.753116741036,2
2,6,8506,1,4,-7,2022,179.890251800469,1
2,7,8264,2,8,2,2022,163.617151085662,-7
2,9,8231,1,7,4,2022,481.518120467468,2
1,10,8207,1,8,1,2022,236.289148317942,1
2,13,8230,2,7,4,2022,278.655268553562,-7
1,15,8265,2,9,2,2022,185.594385587911,-7
2,9,8264,2,4,-7,2022,172.687611486999,-7
1,15,8207,2,8,1,2022,182.632773051934,-7
2,16,8212,2,9,1,2022,168.772583706935,-7
2,9,8424,1,7,1,2022,227.614342884297,3
1,9,8607,1,7,3,2022,301.552882674356,2
2,12,8357,1,5,1,2022,358.406529872499,5
2,8,8204,1,7,1,2022,249.140480710237,2
1,15,8207,2,7,1,2022,203.777619311051,-7
2,12,8240,1,8,4,2022,203.173468508643,1
1,6,8510,1,7,-7,2022,250.986963547943,5
2,8,8243,1,8,1,2022,162.753421630674,3
1,10,8510,1,8,1,2022,178.920321196019,5
1,7,8231,1,8,1,2022,422.815391273151,1
1,14,8229,1,7,1,2022,235.112433397301,5
2,16,8207,2,7,2,2022,126.559952029311,-7
2,15,8265,1,8,1,2022,162.64033227321,5
1,16,8206,1,8,1,2022,285.512835723593,4
2,12,8215,1,9,1,2022,139.828711449526,2
2,16,8438,1,7,1,2022,230.570373311366,3
2,6,8514,1,9,1,2022,179.890251800469,2
2,11,8218,1,8,1,2022,193.939182497687,2
2,5,8423,1,8,1,2022,180.284500232177,2
1,1,8214,2,6,1,2022,297.244984350437,-7
2,11,8229,2,8,1,2022,162.753421630674,-7
1,11,8230,2,9,2,2022,194.521035799945,-7
2,9,8510,1,8,-7,2022,274.668040000163,2
1,10,8212,2,8,-7,2022,226.821956950548,-7
2,16,8264,1,8,3,2022,163.617151085662,1
2,5,8215,2,7,1,2022,172.407850001541,-7
2,10,8264,2,7,2,2022,178.574689151329,-7
1,15,8439,2,8,1,2022,320.413627529945,-7
2,11,8542,1,2,-7,2022,225.436932575482,1
1,3,8216,1,6,1,2022,301.552882674356,5
2,6,8513,1,9,-7,2022,188.205061678261,5
2,7,8439,1,9,1,2022,186.603593779167,2
1,17,8406,1,8,1,2022,310.768278047512,2
2,6,8265,1,8,1,2022,177.173003993155,3
1,7,8236,1,8,1,2022,213.063400240822,4
1,8,8230,2,8,-7,2022,264.93748166311,-7
2,17,8229,1,5,-7,2022,165.003468934323,1
1,17,8264,1,8,1,2022,194.667622601244,2
2,15,8264,1,8,1,2022,172.687611486999,1
2,10,8264,1,7,-7,2022,210.626556434901,1
1,7,8229,2,8,2,2022,245.561874881626,-7
1,5,8223,2,9,1,2022,307.707023137098,-7
2,11,8212,2,5,1,2022,168.772583706935,-7
2,9,8236,1,8,2,2022,196.057453722189,1
1,5,8230,1,8,1,2022,250.716001697707,2
1,6,8406,1,8,1,2022,395.978934931508,2
2,6,8510,1,8,-7,2022,274.668040000163,2
2,13,8439,1,5,-7,2022,201.022012559416,1
1,9,8218,1,8,2,2022,175.416030340939,5
2,8,8563,1,7,2,2022,214.15061631047,1
2,9,8215,1,8,3,2022,172.407850001541,1
1,16,8230,2,8,4,2022,255.358890618035,-7
1,10,8206,1,8,1,2022,285.512835723593,4
1,12,8264,1,8,2,2022,190.040548379822,2
2,11,8264,1,7,-7,2022,169.833270801264,1
2,12,8204,1,8,1,2022,249.140480710237,3
1,6,8513,2,9,1,2022,290.978788643544,-7
1,12,8439,2,8,2,2022,424.625826775121,-7
2,17,8243,1,5,2,2022,231.99738618634,3
1,7,8204,1,8,1,2022,434.932042318782,2
1,8,8429,1,6,3,2022,205.10302147363,1
2,7,8264,1,8,4,2022,214.289626981595,1
2,9,8439,1,7,1,2022,180.284500232177,2
2,6,8406,1,6,1,2022,200.865581872604,3
1,15,8232,1,8,3,2022,240.262010655601,4
1,7,8256,1,5,1,2022,172.550531280022,4
2,7,8264,1,8,-7,2022,167.227133653418,3
1,8,8229,1,9,1,2022,255.129220656235,1
2,10,8230,1,9,-7,2022,339.350221785066,1
2,13,8423,1,8,2,2022,224.953204530775,1
2,7,8264,1,8,1,2022,177.173003993155,2
1,6,8212,1,8,1,2022,203.542861368781,3
2,6,8264,1,8,1,2022,163.617151085662,1
2,6,8264,1,9,-7,2022,178.574689151329,1
1,10,8218,1,5,2,2022,174.097112819579,5
1,11,8230,1,5,3,2022,195.871876326333,2
1,8,8230,1,8,1,2022,194.521035799945,2
2,11,8230,1,8,1,2022,221.248092926738,2
2,5,8262,2,7,4,2022,232.881185752764,-7
2,13,8423,1,9,1,2022,180.284500232177,2
2,9,8998,1,5,-7,2022,299.187762025929,3
1,5,8234,1,7,1,2022,258.059678442478,2
2,15,8507,1,7,-7,2022,179.890251800469,1
2,8,8264,1,7,4,2022,178.574689151329,1
2,13,8406,1,4,3,2022,186.615486091473,3
2,7,8214,1,8,2,2022,283.941296488082,1
2,6,8204,1,8,1,2022,281.287639511558,1
1,9,8236,1,7,1,2022,213.063400240822,4
1,8,8406,1,7,1,2022,287.748405599548,2
1,10,8215,1,7,1,2022,172.550531280022,2
2,9,8212,2,8,1,2022,185.675847098231,-7
1,11,8230,1,5,3,2022,132.594576352401,4
2,16,8232,1,4,1,2022,250.40987715351,3
2,13,8439,2,7,1,2022,263.333109329969,-7
2,9,8439,1,8,2,2022,180.284500232177,2
2,15,8207,1,8,1,2022,242.451830158551,2
1,13,8218,2,9,1,2022,186.394448566359,-7
2,16,8207,1,5,1,2022,126.559952029311,1
1,15,8227,1,6,1,2022,301.552882674356,2
1,11,8229,1,8,1,2022,222.905868568143,2
1,12,8401,1,5,2,2022,332.200573085271,1
1,6,8230,2,6,1,2022,194.521035799945,-7
1,10,8222,1,8,2,2022,297.244984350437,4
2,6,8218,1,5,1,2022,181.748719597832,2
2,13,8256,1,2,-7,2022,267.518314500503,1
1,9,8215,1,7,1,2022,166.690324557304,4
1,8,8211,1,6,4,2022,285.512835723593,1
2,8,8542,1,8,3,2022,188.205061678261,2
1,8,8506,1,3,3,2022,237.093827783628,1
1,15,8228,2,8,1,2022,285.512835723593,-7
2,14,8264,1,8,-7,2022,169.833270801264,3
2,10,8218,1,5,2,2022,151.867719627818,5
2,13,8349,1,6,3,2022,358.406529872499,2
1,10,8510,2,7,2,2022,250.986963547943,-7
2,7,8266,2,7,4,2022,210.626556434901,-7
2,9,8207,2,8,1,2022,172.465536098713,-7
1,12,8401,1,5,2,2022,332.200573085271,2
2,13,8223,2,8,1,2022,346.586555826741,-7
1,12,8362,1,4,2,2022,326.192708761499,3
2,12,8215,1,7,1,2022,135.167754401208,1
2,14,8229,1,6,1,2022,191.254020810238,1
2,6,8409,2,4,4,2022,177.831276974623,-7
1,12,8207,2,4,3,2022,182.632773051934,-7
2,13,8264,1,8,1,2022,214.289626981595,3
1,11,8236,1,7,1,2022,200.303671186851,4
2,12,8304,1,7,2,2022,180.284500232177,3
2,5,8236,1,8,2,2022,233.744053159898,3
1,6,8248,2,8,1,2022,249.86264480701,-7
2,6,8212,1,8,1,2022,202.313012604297,1
2,8,8206,1,8,1,2022,263.333109329969,3
1,16,8304,1,7,1,2022,228.644675955835,4
2,11,8508,1,9,3,2022,237.302034289981,1
2,8,8510,1,8,1,2022,255.350727296855,2
1,12,8424,1,4,1,2022,226.304628504376,2
1,13,8230,2,8,1,2022,195.871876326333,-7
2,8,8511,1,8,2,2022,188.205061678261,3
2,11,8230,2,8,4,2022,221.248092926738,-7
1,10,8236,1,5,4,2022,192.599683833511,4
1,15,8231,1,3,1,2022,425.359767079043,4
2,12,8320,1,2,3,2022,339.767837094731,2
2,7,8424,2,4,4,2022,186.615486091473,-7
2,11,8264,1,8,3,2022,169.833270801264,3
2,16,8207,2,7,1,2022,186.132616317856,-7
1,6,8227,1,4,1,2022,301.552882674356,1
1,7,8215,1,7,1,2022,180.314053006699,4
2,16,8265,1,8,1,2022,172.687611486999,2
2,7,8227,2,8,4,2022,358.002450287437,-7
2,7,8230,1,8,1,2022,241.361555920078,3
2,8,8204,1,8,1,2022,346.586555826741,2
1,7,8243,1,8,1,2022,251.533561772777,2
1,15,8236,1,4,1,2022,192.599683833511,2
1,9,8510,1,8,1,2022,218.712007132344,4
2,12,8236,1,6,-7,2022,266.233574062433,3
2,10,8204,1,8,1,2022,283.941296488082,3
1,14,8215,1,8,1,2022,156.272179272472,2
2,6,8541,1,3,-7,2022,188.205061678261,1
1,15,8510,2,8,2,2022,194.418363302137,-7
2,14,8401,1,8,-7,2022,230.570373311366,2
2,12,8211,2,8,2,2022,202.879671336192,-7
2,10,8264,2,8,1,2022,169.833270801264,-7
2,10,8525,1,6,-7,2022,188.205061678261,1
2,11,8229,2,4,1,2022,211.368080039836,-7
2,12,8240,1,7,4,2022,203.173468508643,5
1,11,8212,2,9,1,2022,226.821956950548,-7
1,17,8264,1,9,2,2022,205.10302147363,4
2,6,8230,2,8,2,2022,278.655268553562,-7
2,15,8240,1,8,-7,2022,203.173468508643,3
1,15,8406,1,2,1,2022,310.768278047512,1
1,11,8232,1,8,2,2022,243.684546419926,2
2,11,8534,1,5,1,2022,225.436932575482,1
1,10,8207,1,8,2,2022,179.607469923785,1
1,6,8541,2,2,1,2022,290.978788643544,-7
2,15,8218,1,7,1,2022,184.70398333113,2
2,8,8510,1,8,-7,2022,186.603593779167,2
1,11,8510,1,7,2,2022,286.474497588055,2
2,8,8236,1,9,2,2022,233.744053159898,3
1,15,8230,1,8,1,2022,194.521035799945,2
2,15,8508,2,8,-7,2022,188.205061678261,-7
2,9,8230,1,4,1,2022,241.361555920078,3
2,7,8214,1,8,1,2022,346.586555826741,4
2,7,8541,1,4,-7,2022,188.205061678261,3
1,7,8212,2,8,1,2022,226.821956950548,-7
1,7,8214,1,5,1,2022,285.512835723593,5
1,6,8236,1,8,2,2022,170.932219402241,5
1,10,8515,1,7,2,2022,237.093827783628,2
1,16,8543,2,4,1,2022,237.093827783628,-7
1,10,8218,1,5,4,2022,174.097112819579,5
2,10,8218,1,5,2,2022,151.867719627818,3
1,12,8244,1,3,-7,2022,243.684546419926,5
1,5,8423,1,8,1,2022,228.644675955835,2
1,13,8251,1,8,1,2022,255.129220656235,2
1,9,8216,2,8,3,2022,285.512835723593,-7
1,14,8432,1,6,3,2022,310.768278047512,1
2,9,8439,1,8,-7,2022,207.649111874561,2
2,11,8508,1,7,-7,2022,222.470657146857,2
2,6,8264,1,8,3,2022,162.64033227321,2
2,11,8264,1,8,-7,2022,172.687611486999,2
2,6,8601,1,8,-7,2022,180.314053006699,2
1,13,8425,1,6,4,2022,218.194703695351,3
2,6,8230,1,9,1,2022,291.645213403427,3
2,8,8214,1,8,1,2022,283.941296488082,3
2,6,8201,2,2,1,2022,262.531952627241,-7
2,9,8231,2,8,1,2022,447.123969005506,-7
2,7,8230,1,8,1,2022,278.655268553562,2
2,7,8211,2,5,1,2022,249.140480710237,-7
1,15,8243,1,8,-7,2022,243.684546419926,5
2,11,8501,1,7,-7,2022,237.302034289981,4
2,6,8207,2,9,1,2022,226.440599283011,-7
2,14,8215,1,8,1,2022,135.167754401208,3
2,7,8207,1,8,2,2022,171.814722754944,1
2,2,8510,1,8,-7,2022,250.343850291035,3
2,8,8513,2,8,3,2022,196.621685554556,-7
1,8,8218,1,3,3,2022,174.097112819579,4
2,7,8230,1,8,1,2022,278.655268553562,1
2,9,8229,1,5,1,2022,162.753421630674,1
2,9,8261,1,4,-7,2022,233.715885343276,3
2,7,8215,1,8,2,2022,121.46411109786,3
2,5,8423,1,8,1,2022,205.91870260894,2
1,10,8212,2,9,1,2022,177.32900801068,-7
2,9,8266,1,7,3,2022,163.617151085662,1
2,11,8206,1,8,3,2022,346.586555826741,1
2,8,8407,1,9,-7,2022,186.615486091473,2
2,10,8204,1,8,-7,2022,249.140480710237,2
1,10,8439,1,8,1,2022,298.373194155132,2
1,9,8207,1,6,1,2022,182.632773051934,1
2,15,8261,2,8,1,2022,210.626556434901,-7
1,9,8207,2,6,1,2022,151.68771899012,-7
2,6,8229,1,8,2,2022,162.753421630674,4
2,16,8215,2,7,1,2022,133.080221514703,-7
1,8,8229,1,8,1,2022,255.129220656235,3
2,12,8230,2,9,2,2022,278.655268553562,-7
1,8,8214,2,8,1,2022,307.707023137098,-7
1,8,8230,1,8,-7,2022,221.465801499641,3
2,11,8240,2,7,2,2022,231.99738618634,-7
2,13,8212,2,8,1,2022,159.649741344398,-7
1,12,8229,1,6,1,2022,235.112433397301,4
2,11,8425,1,4,-7,2022,169.833270801264,1
2,11,8439,2,9,2,2022,171.814722754944,-7
1,16,8425,1,7,1,2022,169.553250237412,1
2,17,8265,1,8,4,2022,169.833270801264,5
2,7,8236,1,7,4,2022,196.057453722189,3
1,7,8230,1,8,1,2022,195.871876326333,3
2,17,8227,2,5,1,2022,249.140480710237,-7
1,15,8510,1,8,-7,2022,316.629707860482,2
1,15,8236,1,8,1,2022,213.063400240822,3
1,5,8229,2,9,1,2022,220.666200930493,-7
2,6,8423,1,8,1,2022,180.284500232177,2
2,15,8439,2,9,-7,2022,180.284500232177,-7
1,16,8601,1,8,2,2022,194.667622601244,4
2,8,8215,2,8,1,2022,140.799744167925,-7
2,9,8212,2,8,2,2022,185.675847098231,-7
2,8,8517,1,7,1,2022,222.470657146857,3
2,10,8424,1,4,1,2022,203.580530281607,1
1,5,8251,1,8,1,2022,284.754975591823,2
2,8,8409,1,5,3,2022,169.833270801264,1
2,14,8207,2,8,1,2022,126.559952029311,-7
1,11,8218,1,8,2,2022,174.097112819579,2
1,16,8250,1,5,4,2022,240.262010655601,1
2,12,8216,1,8,1,2022,263.333109329969,2
2,7,8424,2,8,2,2022,210.580228071981,-7
2,15,8529,2,9,3,2022,188.205061678261,-7
2,8,8406,1,5,-7,2022,256.066135744834,1
2,9,8510,1,8,1,2022,214.709320249608,3
2,15,8439,2,8,1,2022,186.603593779167,-7
1,10,8439,1,9,1,2022,228.644675955835,2
1,15,8510,2,7,2,2022,250.986963547943,-7
2,12,8243,2,5,-7,2022,231.99738618634,-7
1,15,8510,2,8,1,2022,286.474497588055,-7
2,10,8229,2,3,1,2022,162.753421630674,-7
1,6,8439,2,8,1,2022,228.644675955835,-7
1,16,8218,1,7,1,2022,153.785782990628,4
1,7,8230,1,4,1,2022,195.871876326333,4
1,12,8207,2,4,1,2022,236.289148317942,-7
1,11,8214,1,6,3,2022,285.512835723593,2
1,7,8541,1,7,4,2022,237.093827783628,2
2,15,8510,1,8,1,2022,214.709320249608,2
2,11,8563,1,8,1,2022,222.470657146857,1
2,6,8431,1,8,2,2022,247.124143702951,1
1,9,8427,1,9,1,2022,190.040548379822,3
2,10,8264,1,8,2,2022,169.833270801264,1
2,14,8607,1,7,-7,2022,169.833270801264,2
2,11,8229,1,8,-7,2022,191.254020810238,2
2,16,8438,2,7,1,2022,260.130677582054,-7
2,7,8207,1,9,2,2022,226.440599283011,4
1,15,8510,1,6,-7,2022,141.864106006216,2
2,6,8265,1,3,2,2022,263.333109329969,2
1,14,8264,1,9,1,2022,205.10302147363,4
1,13,8349,2,6,1,2022,348.284851309436,-7
1,7,8214,2,8,1,2022,297.244984350437,-7
1,12,8248,1,3,1,2022,319.607056524042,1
2,10,8265,1,8,1,2022,162.64033227321,1
2,15,8215,1,8,-7,2022,135.167754401208,2
1,11,8229,1,9,1,2022,222.905868568143,4
2,5,8212,2,8,1,2022,189.025293751768,-7
1,8,8218,1,5,2,2022,162.76698325513,2
2,9,8214,1,7,1,2022,307.707023137098,3
1,13,8216,1,8,1,2022,258.059678442478,2
2,6,8264,1,8,1,2022,162.64033227321,2
1,7,8229,1,8,1,2022,289.949152557022,4
1,12,8513,2,6,1,2022,290.978788643544,-7
2,9,8230,1,9,-7,2022,291.645213403427,2
2,16,8214,2,8,1,2022,263.333109329969,-7
1,7,8407,1,8,-7,2022,295.229864145137,2
1,11,8510,2,1,1,2022,317.916820494061,-7
2,14,8427,1,6,-7,2022,178.574689151329,2
1,5,8212,2,8,2,2022,226.821956950548,-7
2,11,8236,1,8,1,2022,196.057453722189,3
2,13,8423,1,8,-7,2022,186.603593779167,2
1,13,8215,1,6,2,2022,178.920321196019,2
1,6,8229,1,5,2,2022,232.744084709233,3
2,8,8264,1,6,-7,2022,162.64033227321,2
1,16,8230,2,9,2,2022,250.716001697707,-7
1,7,8264,1,7,1,2022,205.10302147363,4
2,14,8310,2,6,1,2022,459.366115752076,-7
2,12,8264,1,7,2,2022,162.64033227321,1
1,6,8236,1,8,1,2022,192.599683833511,4
1,5,8218,1,8,1,2022,240.775122695377,5
2,13,8427,1,9,1,2022,163.617151085662,2
2,8,8439,1,9,1,2022,220.233906533626,3
1,8,8230,2,5,2,2022,250.716001697707,-7
1,7,8405,2,8,4,2022,395.978934931508,-7
1,12,8204,1,7,1,2022,431.388151603593,1
1,12,8256,1,2,1,2022,319.607056524042,4
1,10,8218,1,8,2,2022,186.394448566359,1
1,4,8218,1,2,-7,2022,162.76698325513,2
2,11,8515,1,3,1,2022,222.470657146857,1
2,10,8264,1,8,1,2022,178.574689151329,1
1,10,8406,1,5,1,2022,395.978934931508,1
2,8,8438,1,4,2,2022,256.066135744834,3
1,16,8255,1,4,4,2022,332.725256605253,1
1,15,8601,1,7,2,2022,199.396390761598,3
1,12,8302,2,3,2,2022,493.203375647386,-7
2,15,8207,1,4,1,2022,175.990775044127,2
1,13,8212,2,7,1,2022,203.542861368781,-7
2,10,8212,1,8,1,2022,189.025293751768,4
2,10,8231,1,3,2,2022,435.21830119175,3
1,6,8243,1,5,1,2022,251.533561772777,5
1,8,8229,2,6,1,2022,289.949152557022,-7
2,12,8265,1,9,1,2022,169.833270801264,5
2,11,8229,1,8,1,2022,241.805083565572,3
1,12,8236,1,5,1,2022,170.932219402241,2
1,13,8218,2,9,2,2022,195.320379906156,-7
2,9,8231,1,7,3,2022,435.21830119175,3
2,10,8204,1,9,3,2022,263.333109329969,2
2,14,8236,1,8,3,2022,266.233574062433,1
1,9,8212,2,6,2,2022,203.542861368781,-7
2,10,8216,1,8,1,2022,249.140480710237,2
2,13,8215,1,8,1,2022,144.822594001294,4
1,15,8439,1,8,1,2022,228.644675955835,1
1,10,8215,1,9,2,2022,130.226816060394,2
1,10,8999,2,7,1,2022,290.978788643544,-7
1,11,8510,1,9,1,2022,194.418363302137,2
1,8,8236,1,8,1,2022,213.063400240822,2
1,13,8423,1,9,2,2022,298.373194155132,4
1,11,8510,1,8,2,2022,214.709320249608,2
1,16,8215,1,7,2,2022,132.594576352401,2
2,10,8411,1,5,4,2022,172.687611486999,1
1,17,8214,1,9,1,2022,301.552882674356,2
1,13,8230,2,8,1,2022,221.465801499641,-7
1,15,8244,1,7,1,2022,240.262010655601,3
2,11,8212,1,6,2,2022,137.753116741036,2
2,11,8230,2,5,3,2022,221.248092926738,-7
1,13,8215,2,9,2,2022,178.920321196019,-7
2,10,8214,2,4,1,2022,263.333109329969,-7
1,8,8214,1,4,1,2022,258.059678442478,4
1,9,8424,1,7,3,2022,364.555095401889,1
2,8,8415,1,8,-7,2022,167.227133653418,1
1,11,8510,1,8,1,2022,194.418363302137,2
1,8,8214,1,8,1,2022,285.512835723593,4
2,13,8250,1,8,2,2022,211.487472335084,1
1,6,8406,1,7,1,2022,368.317959167422,1
1,8,8427,1,7,3,2022,194.667622601244,1
2,16,8229,1,4,1,2022,191.254020810238,3
2,12,8232,1,7,1,2022,211.487472335084,4
1,7,8423,1,9,1,2022,228.644675955835,2
1,13,8230,1,9,2,2022,221.465801499641,2
2,9,8510,1,7,4,2022,274.668040000163,2
2,8,8207,1,7,2,2022,186.132616317856,3
2,9,8215,1,6,2,2022,121.46411109786,3
1,16,8231,2,2,1,2022,425.359767079043,-7
2,14,8232,1,8,1,2022,232.881185752764,2
1,14,8510,1,7,1,2022,194.418363302137,4
2,14,8227,1,8,1,2022,249.140480710237,2
1,15,8236,2,6,1,2022,170.932219402241,-7
2,15,8432,1,7,3,2022,202.157018949102,3
1,12,8230,1,8,1,2022,178.920321196019,4
2,15,8439,1,8,1,2022,207.649111874561,2
2,8,8264,1,5,1,2022,172.687611486999,2
1,15,8218,2,2,4,2022,240.775122695377,-7
1,6,8223,2,8,1,2022,297.244984350437,-7
1,8,8439,1,9,-7,2022,212.076221176426,2
2,11,8264,1,9,1,2022,162.64033227321,3
1,8,8601,2,8,1,2022,190.040548379822,-7
1,13,8562,1,8,1,2022,290.978788643544,3
2,10,8230,1,8,1,2022,278.655268553562,4
2,13,8215,1,9,-7,2022,135.167754401208,3
2,10,8266,2,5,2,2022,214.289626981595,-7
1,6,8234,1,8,-7,2022,307.707023137098,1
2,16,8212,1,8,1,2022,137.753116741036,2
2,17,8515,2,6,3,2022,237.302034289981,-7
1,9,8423,1,7,1,2022,264.93748166311,4
2,6,8510,1,7,1,2022,214.709320249608,3
2,7,8562,1,7,-7,2022,222.470657146857,1
2,11,8216,1,8,-7,2022,263.333109329969,2
2,5,8214,1,8,1,2022,281.287639511558,2
2,9,8427,1,8,1,2022,210.626556434901,2
1,9,8406,1,2,1,2022,422.815391273151,5
2,14,8207,1,8,2,2022,175.990775044127,3
1,14,8264,1,8,1,2022,169.553250237412,2
1,8,8236,1,8,2,2022,170.932219402241,4
1,8,8439,1,7,1,2022,258.059678442478,4
2,12,8320,1,7,1,2022,459.366115752076,4
2,10,8439,1,9,1,2022,201.022012559416,1
1,7,8217,1,8,1,2022,285.512835723593,2
2,8,8432,1,4,4,2022,202.157018949102,3
1,10,8207,1,7,1,2022,203.777619311051,1
2,9,8262,2,7,3,2022,229.299742160917,-7
2,15,8215,1,7,1,2022,133.080221514703,1
1,5,8240,1,7,1,2022,240.262010655601,2
2,9,8218,1,5,2,2022,177.831276974623,1
1,10,8236,1,8,1,2022,200.303671186851,4
1,8,8266,1,7,1,2022,244.066361419228,4
1,7,8243,1,8,1,2022,252.12680130526,2
1,10,8204,1,2,2,2022,258.059678442478,5
2,6,8439,1,8,1,2022,220.233906533626,3
2,8,8207,1,8,1,2022,178.9736695364,2
1,12,8266,1,8,-7,2022,285.512835723593,4
1,6,8214,1,8,1,2022,307.707023137098,4
1,10,8230,1,9,1,2022,255.358890618035,2
2,8,8264,2,8,1,2022,163.617151085662,-7
1,6,8523,1,7,1,2022,236.42026577288,2
2,14,8217,2,7,-7,2022,263.333109329969,-7
2,9,8218,1,5,-7,2022,193.939182497687,2
2,6,8215,1,7,-7,2022,133.080221514703,3
2,10,8231,2,7,1,2022,447.123969005506,-7
1,4,8216,2,8,4,2022,297.244984350437,-7
1,11,8510,1,7,1,2022,194.418363302137,2
2,10,8251,2,7,4,2022,233.715885343276,-7
2,7,8215,2,8,-7,2022,144.822594001294,-7
1,10,8218,2,8,1,2022,240.775122695377,-7
1,6,8264,1,8,1,2022,229.759022991205,4
2,9,8563,1,7,1,2022,178.9736695364,5
1,15,8240,1,7,1,2022,240.262010655601,4
1,15,8264,1,8,1,2022,190.040548379822,2
2,10,8227,2,9,1,2022,358.002450287437,-7
1,12,8229,1,5,2,2022,235.112433397301,1
2,17,8207,1,8,1,2022,283.941296488082,4
1,9,8264,1,8,1,2022,229.759022991205,2
1,7,8230,1,8,1,2022,195.871876326333,4
2,7,8218,1,5,-7,2022,200.865581872604,1
1,7,8243,1,4,2,2022,240.262010655601,5
1,15,8240,1,9,1,2022,240.262010655601,2
2,10,8215,1,8,1,2022,140.799744167925,2
2,9,8212,1,8,1,2022,159.649741344398,3
2,15,8214,1,8,2,2022,283.941296488082,2
2,10,8415,1,8,-7,2022,163.617151085662,1
1,10,8240,1,8,1,2022,240.262010655601,2
1,11,8523,2,8,2,2022,178.920321196019,-7
1,15,8236,1,9,1,2022,192.599683833511,2
1,8,8215,1,8,-7,2022,178.920321196019,2
1,15,8601,2,8,2,2022,205.10302147363,-7
2,16,8243,2,8,1,2022,203.173468508643,-7
1,9,8230,1,9,3,2022,195.871876326333,2
1,7,8542,2,9,2,2022,298.439783224148,-7
1,6,8510,1,8,1,2022,316.629707860482,2
2,10,8432,1,2,2,2022,202.157018949102,3
1,12,8207,2,8,1,2022,182.632773051934,-7
1,7,8229,1,5,2,2022,245.561874881626,4
1,16,8215,1,9,1,2022,130.226816060394,2
2,16,8236,1,6,-7,2022,202.157018949102,2
2,12,8439,1,5,-7,2022,201.022012559416,1
1,12,8212,1,8,1,2022,179.752137312689,4
2,11,8232,2,5,2,2022,232.881185752764,-7
1,14,8215,1,6,1,2022,141.864106006216,4
1,16,8212,2,8,1,2022,203.542861368781,-7
2,11,8230,2,8,1,2022,221.248092926738,-7
1,9,8420,1,8,2,2022,190.040548379822,4
1,12,8218,2,8,1,2022,195.320379906156,-7
1,10,8218,1,3,1,2022,162.886313888015,4
2,14,8207,1,5,1,2022,172.465536098713,2
2,10,8310,2,4,-7,2022,313.204169830961,-7
2,8,8304,1,7,1,2022,358.406529872499,1
2,9,8542,1,5,-7,2022,237.302034289981,2
2,17,8212,2,8,-7,2022,187.951286400905,-7
2,9,8207,1,8,1,2022,171.814722754944,2
2,8,8265,1,8,1,2022,169.833270801264,1
1,6,8218,1,9,1,2022,162.886313888015,1
2,8,8231,1,6,3,2022,441.391610428513,3
1,16,8229,2,9,1,2022,220.666200930493,-7
2,10,8236,1,4,1,2022,213.819923888473,3
2,6,8427,2,8,1,2022,178.574689151329,-7
1,16,8407,2,8,1,2022,310.768278047512,-7
2,10,8423,1,7,2,2022,205.91870260894,1
1,14,8218,1,8,1,2022,180.427916922109,2
2,11,8231,1,5,4,2022,589.226121098349,2
1,8,8214,1,9,1,2022,307.707023137098,2
1,7,8206,1,8,1,2022,331.708170941791,1
