"W20A1";"W20B1";"W20A6";"W20B9";"W20D1";"W20E38";"weight_2020"
1;8227;7;1;8;1;62.5666365568114
2;8262;10;2;7;1;29.0275441306129
1;8207;7;2;4;3;262.863091438173
2;8264;1;1;8;-7;36.892670814204
1;8252;9;1;6;1;31.9685975941847
2;8204;2;1;7;1;79.185976416032
2;8218;12;1;9;1;152.450320759081
1;8231;3;2;6;1;264.638519333369
1;8248;11;2;4;1;26.1387978273175
1;8231;7;2;1;1;194.004980105559
2;8525;11;1;7;2;54.8447047450121
1;8205;9;2;8;1;23.4055803814566
2;8506;9;2;1;2;64.2084348234288
2;8405;11;2;3;3;92.8761145680088
2;8230;4;1;8;1;28.4478907824985
1;8216;4;2;7;2;56.1465211438986
1;8231;4;2;2;1;202.964515080713
2;8231;8;2;7;1;251.724091563574
2;8230;6;1;8;1;30.8669291143436
1;8207;2;2;7;-7;353.50553676168
1;8401;2;1;5;3;141.816162041416
2;8542;11;1;5;3;54.8447047450121
2;8264;5;2;8;1;36.892670814204
1;8242;11;1;8;1;38.8711946561952
1;8535;2;1;9;1;129.577257107479
2;8537;7;1;7;1;59.4150968070963
2;8212;7;1;8;1;124.322510811156
2;8207;5;2;9;1;244.577005003127
2;8230;6;1;7;-7;35.5338122960879
1;8406;5;2;2;-7;124.859881797333
1;8236;11;2;8;1;71.5582184213983
1;8218;6;1;7;2;147.570009805384
1;8212;5;1;8;2;154.618207437735
1;8310;3;1;8;1;149.6801024941
2;8264;2;1;8;-7;39.3992541900973
1;8264;3;2;8;1;45.4581663268249
1;8231;4;1;2;1;197.660694480518
2;8201;4;1;8;1;95.2326191915826
2;8236;9;1;9;1;64.3893272791225
2;8401;9;2;5;-7;87.7177962731095
1;8230;9;2;4;2;29.8169614475153
2;8215;9;1;8;-7;41.489056093164
1;8236;4;1;7;3;75.297296501075
1;8506;9;1;2;1;37.4896924979043
1;8357;12;1;3;3;171.941072232401
2;8231;7;1;5;-7;251.724091563574
1;8215;10;1;8;1;32.3082438776559
2;8336;4;1;7;4;186.54441207555
1;8215;12;1;7;1;32.3082438776559
1;8231;3;2;3;3;197.660694480518
2;8207;5;1;8;1;262.272498905162
1;8207;11;2;8;1;271.927335970524
2;8218;6;1;8;1;187.378291822483
1;8230;2;1;8;1;28.1344996730474
1;8510;2;1;7;-7;160.505544867752
2;8439;3;1;8;4;48.8318163539375
2;8218;5;2;5;2;171.599067247958
1;8410;8;1;3;2;115.611001664198
1;8510;2;1;8;2;131.408740123856
2;8207;7;1;9;2;244.577005003127
2;8212;6;1;7;1;145.782782118755
2;8401;2;1;9;1;178.732141370689
2;8406;1;1;8;-7;92.8761145680088
2;8230;8;1;8;1;23.8828672127042
1;8439;7;2;5;-7;72.2777710820909
2;8236;7;2;5;-7;68.837274229325
1;8231;10;1;4;1;264.638519333369
1;8236;8;1;8;2;67.0323140084209
1;8212;6;1;9;1;154.618207437735
1;8232;1;1;6;-7;28.3681558763369
2;8513;3;2;5;-7;63.2823516288601
1;8215;5;1;5;1;38.8711946561952
1;8229;3;2;7;1;29.2096879844082
2;8230;10;1;7;4;35.7630626979981
2;8432;6;1;6;4;85.8400452825536
1;8218;3;2;4;1;173.765414981666
1;8251;6;1;4;2;28.6545771165282
1;8207;9;2;8;1;253.580431374922
2;8534;8;1;7;2;54.8447047450121
1;8320;8;1;5;2;223.619671841119
1;8248;4;1;4;3;30.4095229956046
1;8423;9;1;4;1;75.6551142035631
2;8229;13;2;9;1;37.24889261642
1;8230;7;1;8;-7;32.5990714405897
2;8261;5;2;7;1;15.4916503250257
1;8212;3;1;8;1;124.862873538856
1;8427;11;1;8;2;66.934456615708
2;8207;9;2;8;1;244.577005003127
1;8218;12;1;5;1;173.765414981666
2;8207;4;1;6;1;226.38257800235
2;8236;1;1;8;1;72.4341768467132
1;8514;3;2;9;1;23.0704689896221
1;8207;8;1;9;1;353.50553676168
1;8230;5;1;9;1;29.8169614475153
2;8207;13;1;7;1;292.246498780038
2;8229;1;1;8;2;30.5524033775126
2;8231;10;2;6;1;184.537487206698
2;8405;15;2;3;-7;106.969902582875
1;8510;3;1;9;1;110.983404518299
2;8432;5;1;7;-7;105.297122213266
1;8236;3;1;7;2;66.934456615708
1;8410;9;1;3;1;67.0323140084209
1;8229;9;1;4;2;25.8461481559006
2;8362;4;2;1;-7;236.890205107303
2;8214;6;1;8;3;68.7786766584963
1;8255;10;1;4;1;22.4709825537248
1;8265;11;1;8;1;51.1320508862768
2;8513;3;1;8;-7;54.8447047450121
1;8409;4;1;2;1;42.5661145264624
2;8231;4;2;5;1;184.537487206698
2;8212;3;1;8;4;184.421326046651
1;8525;2;2;7;-7;151.700203442903
2;8406;5;1;7;4;86.4320455948471
2;8256;11;1;7;1;34.4072245199095
2;8230;4;1;8;4;35.5338122960879
1;8439;2;1;7;-7;76.6746688229181
1;8255;3;1;7;3;30.4095229956046
2;8409;5;2;3;-7;44.3168924950809
2;8304;10;2;9;1;158.562750264217
1;8207;4;1;8;1;348.06699004227
2;8331;6;1;4;-7;128.977972411611
1;8212;6;1;7;1;195.921812501522
2;8205;11;1;8;1;73.4918391800588
1;8508;9;1;6;1;140.375361866436
2;8216;2;2;8;-7;67.7535636389007
1;8212;5;2;7;1;37.4896924979043
1;8207;6;1;2;1;253.580431374922
1;8205;2;1;4;3;36.0163456731897
2;8236;9;1;8;1;69.6021328318731
2;8255;5;1;7;3;87.3417443566064
2;8409;3;2;6;4;40.9769773834716
1;8230;4;1;8;1;29.8169614475153
1;8215;7;1;8;1;45.4227144694145
2;8541;8;2;5;4;78.9431356178203
2;8506;1;2;8;1;124.322510811156
2;8207;5;1;7;2;340.95424857671
2;8255;5;1;7;1;80.4073391985971
1;8255;2;1;3;3;36.4914275947256
2;8264;3;1;8;-7;41.0723043498007
2;8265;5;1;8;4;16.3132438051107
2;8255;3;1;5;-7;59.4166477581469
1;8424;3;1;8;2;124.859881797333
2;8212;8;1;8;4;184.421326046651
2;8423;3;1;7;3;85.5208545293146
2;8443;9;1;2;2;236.890205107303
1;8310;6;1;2;2;173.207447437724
2;8331;8;2;4;4;186.54441207555
1;8515;3;1;7;1;153.872992815132
1;8229;9;1;8;1;29.2096879844082
1;8510;3;2;9;1;131.408740123856
1;8251;4;1;8;2;42.8244229433828
2;8323;9;2;2;-7;158.562750264217
2;8423;8;2;8;1;40.3888174170082
2;8507;5;2;8;1;64.2084348234288
2;8230;4;1;8;-7;35.5338122960879
1;8218;1;2;5;1;184.32259126134
2;8423;2;1;8;-7;44.5435659070281
1;8231;11;1;3;2;197.660694480518
2;8410;9;1;4;-7;106.969902582875
1;8515;2;1;6;1;140.375361866436
1;8218;7;2;7;2;184.32259126134
1;8229;4;1;8;1;32.8950976529644
2;8212;10;2;6;3;145.542216471695
2;8236;2;1;4;-7;69.6021328318731
2;8216;10;1;7;2;67.7535636389007
2;8204;8;2;8;1;85.5208545293146
1;8424;4;2;5;1;144.069094381539
2;8207;7;2;8;1;262.272498905162
2;8231;6;2;6;4;188.014801780443
1;8510;2;1;8;1;156.318443697289
2;8232;8;1;5;-7;79.185976416032
2;8240;9;1;5;3;15.4916503250257
1;8256;5;1;6;2;36.0163456731897
2;8229;8;1;7;2;27.0342478370718
1;8510;2;2;7;1;160.505544867752
2;8212;4;1;6;1;145.542216471695
1;8236;6;2;7;2;75.297296501075
2;8439;5;1;7;2;40.3888174170082
2;8236;9;1;5;-7;69.6021328318731
1;8239;2;1;5;-7;30.4095229956046
2;8513;5;1;8;1;59.9863958148569
1;8508;12;2;9;2;141.725124961305
1;8998;11;1;2;-7;293.681522848165
1;8401;3;1;7;1;32.5990714405897
2;8256;9;1;2;2;82.0483053046909
1;8227;2;1;7;1;78.2748559476704
2;8218;3;1;5;4;166.309440828089
1;8406;5;1;8;1;116.408318917054
1;8438;4;2;4;4;144.069094381539
1;8215;7;1;8;1;38.8711946561952
2;8439;2;2;8;1;48.1824923372908
2;8230;3;2;8;2;35.5338122960879
1;8230;3;1;8;1;29.8169614475153
1;8215;2;1;8;1;32.3082438776559
1;8229;8;1;8;1;32.2064071848605
1;8218;4;2;3;2;147.570009805384
2;8236;10;1;7;-7;64.483463722513
2;8510;2;1;7;-7;138.155698833161
2;8216;9;2;7;1;68.5881540084728
2;8240;12;2;7;1;19.4228420285719
1;8218;7;2;5;1;173.765414981666
2;8207;11;1;8;1;262.272498905162
2;8212;4;1;4;1;117.533501849633
1;8230;3;2;8;1;23.0704689896221
1;8331;3;1;6;4;173.207447437724
2;8201;1;2;6;2;95.2326191915826
1;8513;7;2;8;1;142.116991666268
2;8229;7;1;4;1;22.4709825537248
2;8252;5;1;8;1;46.0315629416536
2;8525;10;1;8;2;59.4150968070963
2;8206;9;1;8;1;68.5881540084728
1;8508;5;1;7;-7;142.123806836706
1;8218;4;2;5;1;181.580950887887
1;8236;7;2;4;2;72.3533097371917
2;8510;4;1;8;1;194.590208538344
1;8424;6;2;8;1;118.139992325602
2;8230;2;2;8;-7;43.7526830879763
1;8998;7;1;5;3;31.9685975941847
2;8231;6;1;8;1;193.059794571982
1;8998;5;1;3;3;31.030125505719
1;8998;11;2;3;-7;137.675835676697
2;8236;9;1;8;-7;64.3893272791225
2;8230;5;1;8;1;43.7526830879763
2;8236;6;1;8;2;64.3893272791225
2;8236;3;1;8;-7;72.4341768467132
1;8218;6;2;5;2;168.800688839332
1;8255;10;1;4;3;36.0163456731897
2;8240;5;1;6;3;21.6115158604015
2;8541;3;1;2;-7;78.9431356178203
2;8218;6;1;3;-7;152.450320759081
1;8236;8;1;4;4;66.934456615708
2;8407;7;1;4;-7;106.969902582875
2;8232;12;2;5;1;19.2286980187252
1;8229;6;2;2;2;36.3816748235551
2;8232;6;1;3;1;152.450320759081
1;8255;10;1;4;1;23.4055803814566
1;8230;11;1;8;2;29.8169614475153
1;8256;6;1;3;4;22.4709825537248
2;8231;7;1;3;1;184.537487206698
1;8333;8;1;8;1;121.752656900072
2;8230;10;1;6;-7;45.3247148776712
1;8215;3;1;8;1;45.4227144694145
2;8512;6;2;4;-7;64.2084348234288
1;8230;10;1;7;3;28.1344996730474
2;8510;12;1;8;1;163.581811203163
2;8212;2;1;8;2;184.421326046651
2;8231;10;1;4;3;179.303691273241
2;8218;2;2;5;-7;171.599067247958
2;8349;7;2;7;1;41.489056093164
2;8319;10;1;3;-7;188.014801780443
1;8229;2;1;5;1;29.2096879844082
2;8212;13;1;8;1;145.542216471695
1;8240;4;2;8;2;31.8835341870142
1;8229;4;1;8;1;29.2096879844082
1;8231;12;2;2;1;188.502670025822
1;8212;10;1;4;-7;154.873774722756
1;8510;1;1;7;1;143.757140185899
2;8439;2;1;8;-7;44.5435659070281
2;8227;3;1;7;1;86.0587215389328
1;8207;10;2;8;1;234.716226837715
1;8506;12;2;1;2;129.577257107479
2;8409;9;1;4;3;72.4341768467132
2;8239;4;1;3;-7;61.8878645726811
2;8236;7;2;5;3;64.3893272791225
1;8201;2;2;5;3;56.1465211438986
2;8439;4;1;7;1;50.4576747629665
1;8510;1;1;7;-7;156.318443697289
2;8424;4;1;7;-7;87.7177962731095
1;8204;2;1;3;2;62.0129495076361
1;8255;13;1;2;3;36.0163456731897
2;8541;6;1;2;-7;60.1522568171101
1;8229;2;2;9;1;36.3816748235551
1;8541;6;1;7;-7;151.700203442903
2;8207;1;1;3;-7;244.577005003127
1;8406;11;1;3;-7;37.8188826380413
2;8508;7;1;9;1;59.9863958148569
2;8244;3;2;8;1;16.3132438051107
1;8255;9;1;5;3;175.817439249281
1;8264;6;1;8;1;50.2988382180268
1;8212;8;2;6;1;154.618207437735
1;8266;9;1;7;1;47.2785155901905
1;8425;2;1;4;-7;47.2785155901905
1;8216;2;1;9;1;56.1465211438986
2;8230;6;1;8;1;35.7630626979981
1;8207;6;2;8;1;271.927335970524
1;8423;4;1;7;1;32.3082438776559
2;8313;3;1;8;-7;173.165202193082
1;8232;2;1;7;2;24.066977528141
1;8513;3;2;8;1;134.560997765459
1;8231;2;1;7;4;246.963815552756
1;8439;3;1;8;1;69.9413501099024
2;8362;9;2;2;-7;236.890205107303
1;8229;11;2;9;1;32.2064071848605
1;8248;3;1;2;1;31.9685975941847
2;8212;2;2;9;1;184.421326046651
1;8229;9;1;6;-7;25.8461481559006
1;8231;4;2;3;1;246.963815552756
2;8510;1;1;8;-7;194.590208538344
1;8263;10;2;8;1;22.8548782020536
2;8212;3;1;9;1;184.421326046651
2;8218;7;1;8;2;166.309440828089
1;8304;3;1;8;-7;121.752656900072
2;8223;7;1;9;2;61.3440728691286
1;8506;7;2;2;1;134.560997765459
2;8542;4;1;5;-7;64.2084348234288
1;8230;7;2;7;1;34.5465484357418
1;8304;3;1;5;4;38.8711946561952
2;8439;3;1;8;1;40.3888174170082
2;8230;5;1;8;1;35.7630626979981
1;8230;4;1;5;2;29.8169614475153
2;8265;5;1;7;1;30.8669291143436
2;8243;4;1;8;3;18.9016566431898
2;8543;8;1;1;-7;54.8447047450121
1;8229;3;1;8;1;32.2064071848605
2;8212;10;1;8;-7;133.781229282063
2;8425;8;1;7;4;39.3992541900973
2;8424;4;1;8;-7;86.4320455948471
1;8357;6;2;7;-7;173.207447437724
1;8357;8;1;4;1;163.464528519352
1;8204;11;1;5;1;62.5666365568114
2;8240;4;1;7;4;31.22614172955
2;8998;6;1;2;-7;236.890205107303
2;8227;5;1;8;2;67.7535636389007
1;8229;4;1;6;1;25.8461481559006
1;8541;11;2;2;1;141.725124961305
1;8204;3;1;8;1;78.2748559476704
2;8207;12;2;4;1;369.462128892489
2;8240;2;1;7;-7;29.0275441306129
2;8439;2;1;8;1;48.1824923372908
1;8255;11;1;5;4;30.4095229956046
1;8255;5;1;4;3;36.0163456731897
1;8601;6;1;8;1;51.1320508862768
1;8207;3;1;8;1;348.06699004227
2;8212;2;1;8;2;124.322510811156
2;8230;4;1;5;2;33.7470076929638
1;8218;6;2;7;2;175.817439249281
1;8256;6;2;6;4;36.0163456731897
1;8207;12;1;8;1;262.863091438173
1;8218;7;1;8;1;163.597323822864
1;8212;12;1;8;1;145.542216471695
1;8244;4;1;7;4;27.8856707538307
2;8439;8;1;8;1;41.3347069261508
2;8427;7;2;2;1;41.2754091515305
1;8251;7;2;7;-7;27.8856707538307
2;8255;2;1;2;-7;61.8878645726811
2;8212;5;2;8;1;124.322510811156
1;8410;4;1;3;1;75.4412225217843
1;8230;4;1;8;2;23.0704689896221
1;8230;3;2;6;1;28.1344996730474
2;8214;5;2;8;1;67.7535636389007
2;8230;12;2;5;2;30.8669291143436
1;8236;7;1;3;2;71.5582184213983
1;8204;1;2;7;-7;62.0129495076361
2;8215;11;2;9;1;35.3117728189623
1;8218;7;1;2;2;163.597323822864
1;8214;5;1;9;1;62.7768268251993
2;8362;6;1;3;2;236.890205107303
1;8230;7;1;3;1;34.5465484357418
2;8423;10;1;7;-7;46.0016723163669
2;8510;7;1;8;-7;163.581811203163
1;8218;9;2;5;3;184.32259126134
1;8266;4;1;7;1;129.577257107479
2;8405;11;1;3;2;106.969902582875
2;8542;4;1;7;4;54.8447047450121
2;8510;11;2;3;2;163.581811203163
2;8545;12;2;8;1;60.1522568171101
2;8243;4;1;9;2;15.4916503250257
1;8508;8;2;8;1;151.700203442903
1;8232;11;1;4;1;28.6545771165282
1;8407;10;1;5;-7;141.816162041416
2;8406;8;1;5;3;85.8400452825536
2;8214;3;2;7;1;85.5208545293146
2;8215;6;1;7;1;41.489056093164
2;8263;14;1;8;1;36.892670814204
2;8264;11;1;8;1;145.542216471695
2;8348;6;1;3;3;236.890205107303
2;8510;1;2;7;1;174.161599375836
2;8231;12;1;3;2;216.010958961658
1;8362;4;2;5;-7;171.941072232401
1;8214;2;1;8;1;62.0129495076361
1;8236;8;2;2;1;64.185553493133
2;8207;5;1;7;-7;244.577005003127
2;8256;2;1;2;2;87.3417443566064
2;8218;10;2;5;2;166.309440828089
1;8255;9;1;4;4;31.9685975941847
2;8232;8;1;7;4;19.2286980187252
2;8998;5;1;7;4;82.0483053046909
2;8236;9;1;8;3;64.3893272791225
1;8230;11;1;8;1;23.0704689896221
1;8236;8;2;2;1;68.377853158225
2;8415;4;1;8;1;46.2192907870787
1;8231;3;2;8;1;246.963815552756
1;8214;10;2;8;1;62.0129495076361
1;8236;7;1;2;1;72.3533097371917
1;8236;10;2;2;1;67.0323140084209
1;8218;7;1;1;2;175.817439249281
1;8230;10;1;8;1;32.5990714405897
2;8510;10;1;8;-7;174.161599375836
2;8265;2;1;4;2;39.3992541900973
2;8218;15;1;5;3;150.016425942899
2;8207;13;2;4;1;369.462128892489
1;8215;11;1;7;1;37.4896924979043
1;8264;5;2;8;1;47.3885021668377
2;8207;6;2;4;1;340.95424857671
1;8239;2;1;8;2;22.4709825537248
2;8207;2;1;9;1;253.53008227499
1;8510;4;1;8;1;131.408740123856
2;8212;8;2;2;-7;145.782782118755
1;8207;7;1;9;1;271.927335970524
2;8218;3;2;5;4;178.732141370689
1;8425;6;1;5;1;50.2988382180268
1;8510;3;1;8;1;131.408740123856
2;8401;3;2;3;1;72.4341768467132
1;8231;2;1;8;1;194.004980105559
1;8232;4;1;8;1;28.3681558763369
2;8212;3;1;7;1;184.421326046651
2;8510;8;1;9;1;138.155698833161
1;8236;2;2;8;1;75.297296501075
2;8302;10;1;8;1;236.890205107303
1;8429;2;1;8;4;171.941072232401
2;8212;7;1;8;2;124.322510811156
1;8215;10;1;8;1;32.3082438776559
2;8510;13;1;8;-7;163.581811203163
1;8231;4;1;2;2;246.963815552756
2;8427;2;2;7;-7;41.0723043498007
2;8410;10;1;5;3;105.297122213266
1;8510;3;1;7;1;139.907708464667
1;8508;10;2;4;2;142.116991666268
2;8439;9;1;8;1;48.1824923372908
1;8229;3;1;5;4;36.3816748235551
1;8207;12;2;4;1;30.2097835588449
1;8248;7;1;2;-7;31.9685975941847
1;8352;11;1;3;3;36.0163456731897
2;8231;1;2;2;3;216.010958961658
2;8533;8;1;3;-7;60.1522568171101
2;8205;1;1;5;1;84.5297662456132
1;8410;4;1;6;4;75.4412225217843
1;8229;7;1;6;1;29.2096879844082
2;8406;5;1;7;3;85.8400452825536
1;8212;5;1;5;1;154.618207437735
1;8230;5;1;6;3;34.3250962021794
2;8423;5;2;7;1;23.8828672127042
1;8256;12;1;2;1;36.4914275947256
2;8229;2;1;8;1;38.0540732017433
2;8302;2;1;8;-7;158.562750264217
2;8511;4;1;7;-7;78.9431356178203
1;8243;1;2;5;2;24.066977528141
1;8215;2;1;8;2;45.4227144694145
2;8230;3;2;3;1;35.5338122960879
1;8508;6;1;9;1;53.7677236123735
1;8215;6;1;9;1;37.4896924979043
1;8541;11;2;3;2;186.512718563796
1;8230;6;2;8;2;23.0704689896221
1;8218;7;1;9;2;163.597323822864
1;8510;3;1;7;1;156.318443697289
1;8349;2;1;8;1;176.094238228353
1;8336;6;1;3;2;176.094238228353
1;8250;6;1;4;1;22.8548782020536
2;8508;6;1;3;-7;59.9863958148569
1;8229;4;2;8;1;35.6118802716244
1;8255;11;1;2;2;31.9685975941847
1;8215;8;1;8;1;37.4896924979043
2;8510;8;1;7;-7;178.953495352227
1;8215;6;1;7;3;32.3082438776559
1;8214;7;2;8;1;78.7671506391651
2;8510;11;1;7;-7;174.161599375836
2;8230;2;2;8;1;35.5338122960879
1;8230;8;2;8;3;23.0704689896221
2;8214;10;1;8;2;67.7535636389007
1;8256;2;1;4;1;175.817439249281
2;8218;14;1;9;1;187.378291822483
1;8515;5;2;8;2;151.700203442903
2;8439;4;1;8;1;48.1824923372908
1;8207;3;1;7;1;253.580431374922
1;8508;3;1;7;2;140.375361866436
2;8230;1;1;7;4;30.8669291143436
1;8231;8;1;4;-7;272.287691376224
2;8229;11;1;8;1;33.6868762233105
1;8510;2;2;7;1;156.318443697289
1;8230;5;2;8;2;42.2643943628756
2;8231;9;1;6;3;234.911917870803
2;8215;1;1;7;-7;80.4073391985971
1;8218;4;1;9;1;181.580950887887
1;8243;3;1;4;1;22.8548782020536
2;8406;2;1;3;4;85.8400452825536
2;8212;3;2;1;2;133.781229282063
2;8539;9;1;6;-7;59.9863958148569
2;8601;2;1;7;-7;40.9769773834716
2;8232;2;1;7;-7;16.3132438051107
1;8227;9;2;8;2;62.0129495076361
2;8231;8;1;2;3;188.014801780443
2;8424;4;1;8;2;106.969902582875
2;8264;10;2;9;4;41.2754091515305
1;8406;8;1;4;2;115.611001664198
2;8248;5;1;3;3;19.4228420285719
1;8212;3;1;4;1;154.873774722756
2;8229;8;2;2;3;30.5524033775126
2;8229;6;1;6;1;31.5984714978761
2;8251;6;2;7;-7;15.4916503250257
1;8409;3;1;5;-7;47.3885021668377
2;8304;7;1;5;-7;137.759210243262
1;8229;5;1;8;1;36.3816748235551
1;8236;2;1;3;1;72.3533097371917
2;8243;9;1;5;-7;21.1659175952386
2;8207;11;1;4;1;262.272498905162
1;8340;11;1;8;1;131.408740123856
2;8510;2;1;2;-7;220.517750060623
1;8252;12;2;2;3;22.4709825537248
1;8215;11;1;6;1;38.8711946561952
1;8508;2;2;8;1;142.116991666268
1;8218;5;1;7;1;175.817439249281
2;8510;2;1;8;-7;199.80244626705
1;8231;2;2;2;1;197.660694480518
1;8304;1;1;4;-7;176.094238228353
2;8207;9;2;7;1;244.577005003127
2;8240;5;1;7;1;15.4916503250257
1;8216;3;2;7;1;78.7671506391651
1;8513;3;1;5;-7;153.872992815132
2;8513;10;2;9;2;59.4150968070963
1;8424;3;1;8;1;37.8188826380413
1;8410;2;1;7;1;72.3533097371917
1;8252;5;1;8;1;62.0129495076361
1;8359;4;1;7;4;223.619671841119
2;8212;2;2;9;-7;117.533501849633
1;8252;3;2;8;2;132.07524408918
2;8542;10;1;8;2;58.2724987915753
1;8510;3;1;2;3;131.408740123856
1;8230;1;2;8;2;42.2643943628756
2;8407;2;1;9;1;48.8318163539375
2;8215;8;1;4;-7;35.3117728189623
1;8218;3;2;4;4;181.580950887887
1;8230;1;1;4;2;28.1344996730474
1;8236;7;2;8;3;67.0323140084209
2;8508;5;1;4;-7;59.9863958148569
1;8207;6;1;8;1;353.50553676168
1;8215;5;2;7;2;45.4227144694145
1;8229;12;2;5;-7;25.8461481559006
1;8236;7;1;2;2;75.4412225217843
1;8999;6;1;4;1;31.9685975941847
2;8501;6;2;7;-7;60.1522568171101
1;8998;2;1;4;1;36.4914275947256
2;8533;3;1;7;-7;56.9541164659741
2;8542;5;1;2;-7;64.2084348234288
2;8264;5;1;9;-7;41.2754091515305
2;8510;11;1;7;2;178.953495352227
1;8264;4;1;8;1;348.06699004227
2;8204;2;1;8;-7;61.3440728691286
2;8256;4;2;7;3;84.5297662456132
2;8506;8;2;4;-7;54.8447047450121
1;8230;9;1;8;1;42.2643943628756
2;8212;11;1;8;1;137.759210243262
1;8541;8;1;1;3;140.375361866436
1;8264;3;1;8;1;53.3270045663704
1;8218;5;1;3;2;168.800688839332
1;8264;8;1;7;1;51.1320508862768
2;8230;4;2;8;1;35.5338122960879
1;8218;9;2;5;1;147.570009805384
1;8227;2;1;7;1;72.4767184700652
2;8406;8;2;7;-7;92.8761145680088
1;8239;3;1;7;-7;26.1387978273175
1;8256;10;1;5;4;30.4095229956046
2;8424;3;1;4;-7;105.297122213266
1;8256;5;1;3;2;175.817439249281
2;8424;2;1;4;2;92.7072489051578
2;8239;10;2;4;1;59.4166477581469
2;8231;7;1;2;1;193.059794571982
2;8357;6;1;8;-7;214.526073886882
2;8218;9;1;9;1;178.732141370689
1;8229;5;2;9;2;32.2064071848605
1;8215;4;1;7;1;45.4227144694145
2;8229;4;2;9;1;31.5984714978761
1;8229;8;2;4;1;52.1893376224916
1;8512;5;1;1;-7;129.577257107479
2;8427;1;1;4;-7;41.0723043498007
2;8508;9;1;4;-7;54.8447047450121
1;8601;4;1;8;1;37.8188826380413
2;8229;5;2;8;1;33.6868762233105
2;8510;13;1;7;-7;138.155698833161
1;8218;6;2;7;1;168.800688839332
1;8215;3;1;6;1;32.3082438776559
2;8510;3;1;8;-7;199.80244626705
2;8264;3;2;6;1;152.450320759081
2;8601;5;1;7;1;44.3168924950809
2;8252;5;1;5;1;96.4888070383166
1;8513;11;1;9;1;153.872992815132
1;8232;1;1;4;-7;31.8835341870142
1;8439;11;1;8;1;63.417653301129
2;8212;8;2;7;1;145.542216471695
1;8236;5;1;6;2;75.297296501075
2;8255;8;1;5;-7;59.4166477581469
2;8231;10;1;2;1;179.303691273241
1;8229;8;2;8;1;29.2096879844082
2;8239;5;1;6;1;68.7786766584963
1;8362;6;2;3;-7;223.619671841119
1;8216;13;1;9;1;56.1465211438986
2;8231;8;1;4;2;193.059794571982
1;8231;13;1;2;3;264.638519333369
2;8218;5;1;5;-7;171.599067247958
1;8323;3;2;4;-7;132.07524408918
2;8510;2;2;7;1;199.80244626705
2;8214;6;2;8;1;86.0587215389328
1;8242;3;1;8;1;62.7768268251993
2;8215;2;1;8;-7;40.9749136954578
1;8230;9;1;4;2;34.5465484357418
2;8250;14;2;8;1;18.9016566431898
2;8236;3;1;8;2;64.3893272791225
2;8560;8;1;9;1;42.4848469046785
2;8510;6;1;9;2;194.590208538344
1;8229;2;1;8;1;32.8950976529644
1;8228;1;1;9;1;62.7768268251993
2;8229;3;1;7;-7;30.5524033775126
2;8317;8;2;3;3;214.526073886882
2;8264;3;1;4;-7;41.0723043498007
2;8230;8;2;8;4;43.7526830879763
2;8999;8;1;7;3;182.144779715277
2;8207;7;2;7;1;335.708798598607
1;8231;9;1;2;3;202.964515080713
1;8232;5;1;4;1;35.0538623286561
1;8406;2;1;4;-7;116.408318917054
1;8215;5;2;8;1;45.4227144694145
1;8320;13;1;5;1;176.094238228353
2;8256;6;1;2;1;84.5297662456132
1;8212;5;2;8;1;195.921812501522
1;8607;9;1;7;1;53.7677236123735
2;8218;7;1;7;3;166.309440828089
1;8510;12;1;8;2;110.983404518299
1;8231;7;2;3;2;194.004980105559
2;8406;10;2;5;-7;86.4320455948471
1;8230;7;2;3;1;27.4802089829765
2;8510;11;1;1;2;138.155698833161
1;8218;3;1;8;1;56.1465211438986
2;8264;4;2;8;-7;41.0723043498007
1;8439;9;1;7;1;75.6551142035631
2;8218;9;1;8;1;166.309440828089
1;8212;2;1;8;1;132.07524408918
1;8256;5;1;3;-7;31.9685975941847
2;8236;7;1;6;-7;72.4341768467132
2;8207;2;1;4;1;244.577005003127
2;8230;3;1;8;1;30.8669291143436
2;8218;3;1;6;1;171.599067247958
2;8207;8;2;9;2;340.95424857671
1;8510;5;1;8;1;131.408740123856
2;8207;7;1;5;-7;340.95424857671
1;8537;2;1;9;1;134.560997765459
2;8534;4;1;4;1;63.2823516288601
1;8207;2;1;4;2;253.580431374922
2;8439;3;1;9;1;40.3888174170082
2;8236;6;1;5;-7;64.483463722513
1;8229;6;2;9;1;36.3816748235551
1;8561;9;1;7;-7;140.375361866436
1;8218;1;1;2;2;173.765414981666
1;8264;1;1;9;1;53.3270045663704
1;8243;4;2;7;3;42.8244229433828
1;8231;9;1;8;4;221.172520529512
1;8251;4;1;8;1;19.2286980187252
1;8510;10;1;8;1;110.983404518299
2;8409;6;2;7;3;46.2192907870787
1;8212;12;1;8;1;154.873774722756
1;8359;5;1;5;-7;173.207447437724
2;8534;4;1;5;-7;54.8447047450121
2;8510;5;1;9;-7;220.517750060623
1;8236;8;1;7;1;66.934456615708
1;8243;4;1;5;2;35.0538623286561
1;8207;13;1;8;3;293.681522848165
1;8231;6;1;2;1;246.963815552756
2;8541;5;2;8;2;60.1522568171101
1;8227;3;1;8;1;56.1465211438986
2;8250;7;1;7;1;16.3132438051107
2;8207;7;1;2;-7;335.708798598607
2;8248;8;1;4;2;61.8878645726811
1;8266;6;1;7;2;125.087313276017
2;8406;7;1;7;-7;105.297122213266
